Session ID,ID,Child ID,Name,Status,Node ID,Node Lat [deg],Node Lon [deg],Type,Min Freq [MHz],Max Freq [MHz],Avg Freq [MHz],Min BW [kHz],Max BW [kHz],Avg BW [kHz],Min PWR [dBm],Max PWR [dBm],Avg PWR [dBm],Min SNR [dB],Max SNR [dB],Avg SNR [dB],DOA Az Type,Min DOA Az [deg],Max DOA Az [deg],Avg DOA Az [deg],DOA Az Std [deg],Min DOA El [deg],Max DOA El [deg],Avg DOA El [deg],DOA El Std [deg],First Seen,First Seen - FracSecs,Duration [ms],RssiLast [dBm],RssiExpAvg [dBm],MaxRssiDist LossExp,MaxRssiDist Min [dBm],MaxRssiDist Max [dBm],MaxRssiDist Avg [dBm],MaxRssiDist Last [dBm]
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.493,-48.9,-41.1,-44.9,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,244.161,-44.1,-47.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.493,-48.9,-41.1,-44.9,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,244.161,-44.1,-47.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.595,-48.9,-41.1,-45.4,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,323.807,-50.7,-47.9,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.595,-48.9,-41.1,-45.4,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,323.807,-50.7,-47.9,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.668,-48.9,-41.1,-45,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,363.62,-45.4,-47.5,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.668,-48.9,-41.1,-45,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,363.62,-45.4,-47.5,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.722,-48.9,-41.1,-44.8,75.1,75.1,75.1,RELATIVE,317.6,318,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,443.266,-46.5,-47.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.722,-48.9,-41.1,-44.8,75.1,75.1,75.1,RELATIVE,317.6,318,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,443.266,-46.5,-47.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.764,-48.9,-41.1,-44.4,75.1,75.1,75.1,RELATIVE,317.6,318.1,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,483.089,-44.2,-47.1,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.764,-48.9,-41.1,-44.4,75.1,75.1,75.1,RELATIVE,317.6,318.1,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,483.089,-44.2,-47.1,-1,-1,-1,-1,-1
65,1,-1,440MHZ,UPDATE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.00416,3.052,6.104,5.681,-48.9,-40.4,-45.4,74.2,75.1,75,RELATIVE,314.7,318.5,317.8,0.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,761.83,-46.5,-46.4,-1,-1,-1,-1,-1
65,1,-1,440MHZ,UPDATE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.00416,3.052,6.104,5.681,-48.9,-40.4,-45.4,74.2,75.1,75,RELATIVE,314.7,318.5,317.8,0.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,761.83,-46.5,-46.4,-1,-1,-1,-1,-1
65,1,-1,440MHZ,UPDATE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.00416,3.052,6.104,5.681,-48.9,-40.4,-45.4,74.2,75.1,75,RELATIVE,314.7,318.5,317.8,0.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,761.83,-46.5,-46.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.798,-48.9,-41.1,-44.2,75.1,75.1,75.1,RELATIVE,317.6,318.2,317.9,0.2,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,562.725,-45.8,-46.9,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.798,-48.9,-41.1,-44.2,75.1,75.1,75.1,RELATIVE,317.6,318.2,317.9,0.2,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,562.725,-45.8,-46.9,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.826,-48.9,-40.4,-43.9,75.1,75.1,75.1,RELATIVE,317.6,318.5,317.9,0.3,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,602.548,-43.4,-46.6,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.826,-48.9,-40.4,-43.9,75.1,75.1,75.1,RELATIVE,317.6,318.5,317.9,0.3,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,602.548,-43.4,-46.6,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.849,-48.9,-40.4,-43.7,75.1,75.1,75.1,RELATIVE,315.9,318.5,317.8,0.6,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,682.184,-44.4,-46.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.849,-48.9,-40.4,-43.7,75.1,75.1,75.1,RELATIVE,315.9,318.5,317.8,0.6,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,682.184,-44.4,-46.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.869,-48.9,-40.4,-43.6,75.1,75.1,75.1,RELATIVE,314.7,318.5,317.5,1.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,722.007,-45.6,-46.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.869,-48.9,-40.4,-43.6,75.1,75.1,75.1,RELATIVE,314.7,318.5,317.5,1.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,722.007,-45.6,-46.4,-1,-1,-1,-1,-1
65,1,-1,440MHZ,UPDATE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.004192,3.052,6.104,5.707,-48.9,-40.4,-45.1,74.2,81.5,75.1,RELATIVE,314.7,329.5,317.9,0.4,0,0,NA,0,2026-03-02T11:59:01,0.147833,5580.083,-46.3,-43.9,-1,-1,-1,-1,-1
65,1,-1,440MHZ,UPDATE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.004192,3.052,6.104,5.707,-48.9,-40.4,-45.1,74.2,81.5,75.1,RELATIVE,314.7,329.5,317.9,0.4,0,0,NA,0,2026-03-02T11:59:01,0.147833,5580.083,-46.3,-43.9,-1,-1,-1,-1,-1
65,1,-1,440MHZ,UPDATE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.004192,3.052,6.104,5.707,-48.9,-40.4,-45.1,74.2,81.5,75.1,RELATIVE,314.7,329.5,317.9,0.4,0,0,NA,0,2026-03-02T11:59:01,0.147833,5580.083,-46.3,-43.9,-1,-1,-1,-1,-1
65,1,1,440MHZ,NEW,2,12.769854,77.796209,BURST,440.002816,440.002816,440.002816,6.104,6.104,6.104,-48,-48,-48,74.2,74.2,74.2,RELATIVE,317.8,317.8,317.8,0,NA,NA,NA,NA,2026-03-02T11:59:01,0.147833,5.243,-51,-51,-1,-1,-1,-1,-1
65,1,1,440MHZ,NEW,2,12.769854,77.796209,BURST,440.002816,440.002816,440.002816,6.104,6.104,6.104,-48,-48,-48,74.2,74.2,74.2,RELATIVE,317.8,317.8,317.8,0,NA,NA,NA,NA,2026-03-02T11:59:01,0.147833,5.243,-51,-51,-1,-1,-1,-1,-1
65,1,1,440MHZ,NEW,2,12.769854,77.796209,BURST,440.002816,440.002816,440.002816,6.104,6.104,6.104,-48,-48,-48,74.2,74.2,74.2,RELATIVE,317.8,317.8,317.8,0,NA,NA,NA,NA,2026-03-02T11:59:01,0.147833,5.243,-51,-51,-1,-1,-1,-1,-1
65,2,1,440MHZ,NEW,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,6.104,6.104,6.104,-46.7,-46.7,-46.7,75.1,75.1,75.1,RELATIVE,317.7,317.7,317.7,0,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,5.243,-49.7,-49.7,-1,-1,-1,-1,-1
65,2,1,440MHZ,NEW,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,6.104,6.104,6.104,-46.7,-46.7,-46.7,75.1,75.1,75.1,RELATIVE,317.7,317.7,317.7,0,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,5.243,-49.7,-49.7,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.086,-48.9,-42,-45.9,75.1,75.1,75.1,RELATIVE,317.6,317.7,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,124.702,-45,-47.9,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.086,-48.9,-42,-45.9,75.1,75.1,75.1,RELATIVE,317.6,317.7,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,124.702,-45,-47.9,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.341,-48.9,-42,-45.9,75.1,75.1,75.1,RELATIVE,317.6,317.8,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,204.348,-49,-48.2,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.341,-48.9,-42,-45.9,75.1,75.1,75.1,RELATIVE,317.6,317.8,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,204.348,-49,-48.2,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.493,-48.9,-41.1,-44.9,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,244.161,-44.1,-47.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.493,-48.9,-41.1,-44.9,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,244.161,-44.1,-47.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.595,-48.9,-41.1,-45.4,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,323.807,-50.7,-47.9,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.595,-48.9,-41.1,-45.4,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.7,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,323.807,-50.7,-47.9,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.668,-48.9,-41.1,-45,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,363.62,-45.4,-47.5,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.668,-48.9,-41.1,-45,75.1,75.1,75.1,RELATIVE,317.6,317.9,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,363.62,-45.4,-47.5,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.722,-48.9,-41.1,-44.8,75.1,75.1,75.1,RELATIVE,317.6,318,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,443.266,-46.5,-47.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.722,-48.9,-41.1,-44.8,75.1,75.1,75.1,RELATIVE,317.6,318,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,443.266,-46.5,-47.4,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.764,-48.9,-41.1,-44.4,75.1,75.1,75.1,RELATIVE,317.6,318.1,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,483.089,-44.2,-47.1,-1,-1,-1,-1,-1
65,2,1,440MHZ,UPDATE,2,12.769854,77.796209,BURST,440.00432,440.00432,440.00432,3.052,6.104,5.764,-48.9,-41.1,-44.4,75.1,75.1,75.1,RELATIVE,317.6,318.1,317.8,0.1,NA,NA,NA,NA,2026-03-02T11:59:01,0.187656,483.089,-44.2,-47.1,-1,-1,-1,-1,-1
65,3,1,440MHZ,NEW,2,12.769854,77.796209,BURST,440.002816,440.002816,440.002816,6.104,6.104,6.104,-40.9,-40.9,-40.9,81.5,81.5,81.5,RELATIVE,329.5,329.5,329.5,0,NA,NA,NA,NA,2026-03-02T11:59:06,0.722673,5.243,-43.9,-43.9,-1,-1,-1,-1,-1
65,1,-1,440MHZ,HOLD,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.003776,3.052,6.104,5.903,-48.9,-40.4,-43.4,74.2,81.5,77.9,RELATIVE,314.7,329.7,323.5,1.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,6416.315,-45.5,-44.7,-1,-1,-1,-1,-1
65,1,-1,440MHZ,HOLD,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.003776,3.052,6.104,5.903,-48.9,-40.4,-43.4,74.2,81.5,77.9,RELATIVE,314.7,329.7,323.5,1.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,6416.315,-45.5,-44.7,-1,-1,-1,-1,-1
65,1,-1,440MHZ,HOLD,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.003776,3.052,6.104,5.903,-48.9,-40.4,-43.4,74.2,81.5,77.9,RELATIVE,314.7,329.7,323.5,1.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,6416.315,-45.5,-44.7,-1,-1,-1,-1,-1
65,1,-1,440MHZ,OBSOLETE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.003776,3.052,6.104,5.903,-48.9,-40.4,-43.4,74.2,81.5,77.9,RELATIVE,314.7,329.7,323.5,1.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,6416.315,-45.5,-44.7,-1,-1,-1,-1,-1
65,1,-1,440MHZ,OBSOLETE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.003776,3.052,6.104,5.903,-48.9,-40.4,-43.4,74.2,81.5,77.9,RELATIVE,314.7,329.7,323.5,1.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,6416.315,-45.5,-44.7,-1,-1,-1,-1,-1
65,1,-1,440MHZ,OBSOLETE,2,12.769854,77.796209,FIXED,440.002816,440.00432,440.003776,3.052,6.104,5.903,-48.9,-40.4,-43.4,74.2,81.5,77.9,RELATIVE,314.7,329.7,323.5,1.1,0,0,NA,0,2026-03-02T11:59:01,0.147833,6416.315,-45.5,-44.7,-1,-1,-1,-1,-1
